75	126	7
33	381	4
150	405	3
74	275	2
164	384	2
139	289	0
34	107	6
1	217	1
47	275	1
176	240	7
105	44	6
49	385	6
99	174	9
134	298	5
41	246	7
25	66	3
147	202	9
145	432	8
31	24	8
60	482	2
159	480	8
72	40	2
163	433	5
14	383	8
104	359	7
156	137	2
109	241	6
38	334	0
15	66	4
123	434	2
179	455	3
189	286	5
114	147	5
138	253	2
58	277	5
118	414	2
138	185	2
173	51	8
19	454	3
119	360	0
3	224	3
69	274	4
61	122	8
69	32	2
155	324	8
68	311	9
49	273	8
88	125	9
109	446	5
94	156	6
190	5	1
183	285	5
104	450	3
194	223	7
121	433	4
176	0	1
133	448	7
80	46	9
7	364	9
185	378	2
4	338	0
150	102	8
19	157	2
114	96	4
76	110	5
125	335	7
139	392	8
122	279	9
47	6	4
96	413	8
169	297	5
83	16	5
29	243	9
68	118	0
137	30	3
32	283	5
156	330	0
138	180	6
85	367	2
171	256	8
162	412	7
97	428	6
47	264	4
156	166	2
197	416	4
123	241	5
190	189	3
33	386	9
8	221	9
192	208	0
107	79	1
106	225	5
126	110	1
23	287	6
56	406	2
198	402	0
134	326	2
169	450	2
125	307	7
2	184	2
44	412	2
98	462	3
196	122	9
153	354	6
6	319	4
132	154	4
31	166	3
112	67	7
61	4	9
70	449	3
104	13	2
197	285	7
13	457	1
41	492	0
181	45	3
136	485	2
38	494	4
95	118	9
92	283	6
19	12	2
55	261	3
18	237	2
186	168	1
161	323	5
123	115	8
44	283	9
140	232	3
104	191	3
74	218	0
103	390	1
103	442	6
37	309	5
97	96	1
106	185	0
157	2	2
197	304	3
69	215	0
55	420	3
0	318	0
136	354	1
101	387	7
70	183	8
183	368	9
4	92	6
184	41	5
150	42	5
59	351	8
167	141	3
55	241	1
52	282	8
1	341	8
140	394	7
138	144	4
82	284	1
140	400	4
11	429	0
9	347	9
132	377	2
116	222	9
156	158	0
109	378	3
31	102	1
112	3	4
186	271	0
139	430	3
37	298	9
7	366	4
30	369	2
122	237	8
185	382	3
181	407	4
191	232	9
124	424	4
101	103	2
41	164	7
41	448	7
105	279	9
143	410	5
70	465	8
39	36	4
121	228	6
29	359	6
18	378	6
125	388	4
147	167	5
17	495	6
142	365	9
120	275	0
153	249	4
83	54	1
98	106	1
5	37	6
96	160	6
75	4	0
123	212	3
25	135	3
158	396	3
1	443	1
38	66	0
139	285	0
140	144	7
101	496	0
190	428	0
169	52	4
86	446	9
10	86	3
198	363	5
57	18	6
1	113	5
98	172	8
185	172	4
119	338	7
161	310	0
165	160	6
119	143	6
108	195	2
142	129	2
162	431	1
70	237	3
113	314	2
180	442	2
146	403	7
35	141	3
111	76	8
41	97	3
108	3	3
149	200	1
92	7	9
177	429	5
127	448	9
178	195	7
104	363	4
13	323	1
141	159	0
138	400	6
193	230	8
24	45	9
110	320	1
14	445	3
124	114	9
100	402	8
188	375	2
118	238	8
1	238	8
146	4	2
59	154	6
71	384	6
157	217	8
165	300	7
65	106	3
99	308	1
176	282	4
168	368	8
70	384	6
31	182	8
17	27	1
56	194	8
125	91	6
190	214	3
179	152	5
5	406	1
191	52	0
146	70	6
125	183	2
134	165	2
11	467	0
117	280	0
70	228	4
198	425	3
0	415	7
138	450	3
109	81	2
129	317	7
158	365	6
5	242	2
100	327	0
81	170	0
20	285	4
179	51	1
142	484	1
155	140	1
25	353	2
83	465	1
139	436	1
111	15	6
58	39	7
82	328	6
69	445	4
126	296	4
124	18	9
139	97	0
79	457	0
40	217	3
54	147	5
104	128	7
33	101	6
170	256	2
9	190	7
10	194	0
58	484	4
53	46	4
73	109	4
195	361	3
29	436	4
194	183	0
89	295	2
91	63	8
109	258	3
186	22	4
64	261	4
160	9	1
74	105	0
134	196	4
169	173	0
161	292	5
80	248	0
26	453	4
20	199	8
95	243	0
29	310	3
88	178	5
26	116	4
99	332	2
179	34	7
123	102	3
48	255	8
124	262	9
152	444	8
199	194	1
80	485	8
132	203	4
40	26	8
19	335	0
44	193	0
67	245	2
163	51	3
71	492	4
31	461	1
91	136	1
38	377	1
1	355	8
36	429	0
103	169	8
22	288	0
8	473	1
190	457	4
169	404	9
40	350	1
74	391	8
15	134	6
196	178	3
110	212	3
131	493	0
154	455	1
17	451	2
193	158	7
28	25	5
30	279	4
144	58	4
191	393	0
41	427	7
52	184	0
91	213	5
58	94	9
143	415	6
84	195	2
156	170	9
158	183	1
99	253	4
62	437	4
9	316	2
163	433	3
39	359	7
97	222	2
63	432	4
25	338	6
77	199	1
28	439	1
98	190	8
192	200	8
96	331	7
143	422	1
128	232	9
47	234	9
44	444	9
185	361	6
68	125	1
67	417	4
16	395	3
62	5	5
169	265	3
190	162	6
191	432	7
5	8	9
75	42	0
75	456	0
41	452	5
131	137	5
144	316	4
123	451	4
195	349	2
18	453	4
111	496	5
164	100	1
53	354	5
168	131	0
12	90	3
132	165	0
147	361	1
89	257	9
192	196	3
89	374	3
192	296	1
131	17	3
175	64	3
91	174	3
56	222	1
101	49	1
170	25	1
199	491	6
18	41	0
130	4	2
81	92	4
197	193	9
159	113	6
59	39	5
31	420	3
72	150	7
168	174	1
121	149	3
8	363	2
10	347	1
185	38	2
46	107	9
103	76	2
12	420	2
182	497	9
112	15	1
182	203	5
139	102	4
71	205	1
40	430	9
161	255	1
171	498	6
10	220	3
196	482	3
196	101	0
194	22	4
46	321	9
78	92	0
185	294	1
115	373	8
134	450	2
100	471	9
145	414	6
7	347	8
97	205	4
65	185	6
124	179	0
145	445	1
185	276	2
145	394	2
75	292	2
62	99	6
165	38	0
184	330	4
24	398	9
157	445	5
78	310	3
85	8	5
28	365	2
33	55	9
198	479	7
41	423	4
104	312	6
185	302	1
55	104	4
24	187	0
35	229	0
174	446	1
40	443	5
42	240	6
70	208	9
98	451	6
20	465	6
116	182	1
85	10	5
111	231	6
15	324	0
126	134	1
64	380	1
199	143	1
27	421	0
37	129	1
66	40	7
35	244	4
51	306	6
65	481	0
83	281	3
186	398	3
141	398	7
26	155	1
47	37	3
56	452	2
104	82	0
143	39	5
134	379	6
40	365	5
15	146	3
96	106	6
15	93	4
153	293	9
7	291	0
11	276	8
199	229	4
181	402	1
86	75	1
82	318	4
138	421	6
20	190	6
33	346	3
27	384	6
175	240	0
116	239	9
180	190	7
189	182	1
16	156	1
140	254	1
75	208	3
175	190	9
158	155	4
0	69	6
171	58	0
136	140	7
106	400	6
100	426	5
127	40	8
8	68	6
135	482	6
93	468	4
184	144	8
69	246	2
134	355	7
22	144	8
105	204	7
146	279	4
33	389	6
178	110	6
193	57	0
118	468	0
97	218	6
45	106	1
13	272	3
15	85	9
142	357	7
140	105	9
118	310	6
177	306	7
159	38	6
103	489	9
16	284	8
73	247	2
11	474	1
107	221	5
60	154	1
43	403	5
170	113	2
154	138	7
193	217	9
118	499	6
6	474	8
19	467	9
94	489	2
107	215	3
97	362	5
46	206	8
169	122	1
25	296	9
33	187	1
88	19	8
79	26	1
23	433	9
103	10	6
121	335	7
159	46	2
147	406	5
102	23	3
25	111	6
15	162	1
110	321	2
12	24	0
79	176	2
171	120	7
103	351	9
197	87	5
61	70	9
29	130	9
126	242	6
138	173	0
114	277	3
99	292	3
153	375	6
158	464	4
195	262	4
105	118	4
54	57	4
17	442	9
68	84	0
151	460	4
92	326	1
151	250	8
176	50	0
169	454	9
196	94	7
177	377	7
29	213	6
117	336	6
36	70	6
11	492	8
95	347	4
33	20	6
161	434	9
28	477	3
140	321	9
153	447	4
14	185	9
117	251	9
38	129	8
132	120	0
93	313	2
29	459	3
76	326	8
118	73	6
135	173	3
41	312	9
108	44	3
128	131	6
38	372	8
3	402	3
99	443	4
91	172	7
110	385	9
161	164	3
37	2	7
162	94	4
12	29	3
162	431	2
192	438	1
12	464	9
29	284	2
145	184	9
43	312	0
2	345	1
83	89	4
126	175	5
50	103	8
84	67	0
158	194	2
172	9	3
74	372	4
31	383	4
152	488	9
74	452	9
5	116	4
135	312	4
52	351	6
132	403	8
84	396	5
43	476	9
112	214	0
123	414	6
122	422	5
198	376	5
50	340	5
147	493	9
114	343	4
67	131	4
40	455	4
53	153	5
159	394	3
41	46	8
49	28	9
151	305	5
68	134	5
1	365	7
160	280	5
152	103	4
172	327	2
26	211	8
158	428	9
126	487	4
145	104	4
95	275	3
52	425	9
102	117	2
171	348	1
184	185	5
38	405	1
70	289	3
132	285	6
54	196	2
162	460	9
148	333	8
182	285	4
159	200	7
178	369	8
78	90	6
174	121	7
105	407	7
81	16	0
97	345	1
30	148	0
119	94	4
68	458	0
21	355	0
44	130	2
64	245	1
163	222	4
35	454	9
68	377	7
72	202	4
62	241	2
132	417	8
78	37	3
138	304	3
134	8	6
189	425	6
90	494	1
66	128	5
151	356	5
198	120	6
112	437	8
138	391	6
57	272	8
53	424	3
84	494	5
36	210	2
2	163	1
114	379	2
79	54	5
130	169	3
130	344	1
47	483	5
60	364	7
174	2	2
19	281	6
179	449	2
120	333	7
72	114	0
82	28	0
60	440	8
104	289	5
176	256	3
34	291	1
132	45	0
56	353	4
162	305	8
53	144	1
21	52	4
87	304	8
118	138	0
137	58	7
94	156	1
78	45	8
176	130	8
38	66	6
140	184	6
113	178	8
41	192	8
84	460	5
111	465	2
1	434	0
117	169	2
99	87	0
114	83	8
158	147	0
183	147	7
159	263	2
162	386	1
130	316	5
163	358	3
125	178	4
16	188	2
175	295	5
177	111	0
196	71	7
17	457	9
137	378	9
183	123	8
69	480	9
118	22	1
42	486	9
8	415	8
0	245	3
71	192	3
74	63	7
108	338	1
151	472	4
47	226	0
192	209	7
122	238	9
26	273	0
66	389	5
110	377	7
16	432	5
146	362	3
137	172	6
60	141	4
73	476	3
156	78	2
87	118	0
180	198	6
61	306	7
55	121	5
7	97	4
71	21	5
96	219	9
150	37	3
34	38	1
54	469	6
32	413	2
104	453	4
112	224	3
22	299	8
73	149	1
100	473	9
101	312	6
93	381	8
144	139	2
129	272	7
22	425	1
150	450	0
64	37	8
91	446	0
125	13	2
17	144	3
70	328	9
69	163	5
4	499	5
99	130	2
31	126	1
162	134	6
181	17	4
152	399	7
25	372	0
141	34	6
165	39	1
159	472	3
142	154	4
68	432	3
175	423	3
98	371	4
9	296	5
48	161	4
198	418	9
124	28	1
135	189	3
176	74	6
103	338	3
58	202	1
84	54	2
102	286	6
128	250	8
190	347	8
130	14	2
4	275	8
184	220	0
5	406	0
99	327	5
33	411	0
103	194	4
65	61	0
154	258	1
183	6	4
47	19	1
173	173	4
197	152	4
17	235	0
26	103	6
93	194	9
85	295	8
117	405	0
10	361	1
175	361	1
29	49	1
126	380	8
115	106	3
196	263	1
5	310	0
87	487	4
87	440	5
60	374	8
41	467	9
17	220	5
128	362	8
45	428	4
17	488	5
122	370	7
2	133	7
14	472	9
63	380	8
92	311	8
134	14	2
185	406	0
33	201	3
127	461	3
89	484	6
13	12	8
99	71	6
187	0	5
64	371	7
175	349	4
49	40	6
107	65	3
173	232	5
49	146	5
60	351	5
52	62	9
147	132	2
180	36	9
142	54	6
122	238	3
89	264	6
100	460	4
168	263	9
146	349	3
125	5	9
19	195	0
103	230	9
167	450	0
8	163	8
178	330	1
154	124	0
50	16	2
12	368	6
68	51	5
195	185	3
187	281	7
69	48	4
79	119	2
125	268	0
53	209	7
2	370	3
29	499	3
92	266	6
184	350	3
182	114	6
50	418	3
153	369	6
89	361	0
194	402	2
38	301	7
113	454	8
54	90	1
96	332	9
29	95	0
7	80	9
134	175	7
94	309	6
102	123	1
20	349	7
112	472	4
57	307	6
93	471	4
113	279	6
110	447	2
24	312	0
111	155	0
87	248	8
182	36	9
72	460	6
118	12	3
8	328	1
148	335	4
144	69	1
116	315	1
164	318	6
144	469	5
85	205	0
114	329	4
62	204	1
175	177	3
67	292	9
130	327	7
19	488	7
172	12	2
183	152	8
16	161	0
56	390	2
76	98	4
109	438	3
147	33	5
19	313	0
173	195	8
92	499	0
113	71	0
81	273	9
94	40	2
20	391	0
114	419	0
97	333	2
104	234	9
188	437	0
145	342	2
188	343	4
25	97	2
95	72	2
62	467	7
100	296	0
185	79	0
11	377	1
75	30	9
31	115	0
70	22	8
3	375	1
148	100	4
69	395	9
64	384	8
91	123	2
109	236	1
197	86	8
131	139	8
94	332	0
152	152	0
17	498	5
131	254	1
194	126	9
96	173	3
198	90	0
108	276	9
84	217	9
26	177	8
133	57	2
174	38	8
25	386	3
19	56	1
110	129	7
84	172	8
186	446	1
115	173	9
15	334	8
113	302	8
165	166	0
84	270	7
7	190	6
37	256	5
3	478	6
3	316	9
61	267	1
9	400	5
7	64	0
24	476	2
176	362	1
163	218	7
173	72	5
75	136	8
151	423	4
195	407	6
56	28	6
82	422	3
72	33	4
129	450	0
14	25	2
127	283	3
42	466	9
22	413	4
162	425	9
102	84	1
23	73	4
191	76	3
69	295	3
171	495	5
117	39	2
157	218	3
73	384	3
174	14	5
149	68	0
127	329	2
144	491	5
129	15	5
185	54	4
71	26	4
80	95	9
71	59	8
66	84	9
94	246	7
103	355	4
21	248	0
189	254	0
26	484	5
89	102	8
105	65	4
107	414	0
125	302	8
99	195	3
194	329	7
175	401	8
159	394	4
83	392	8
181	270	6
167	111	6
151	343	1
114	451	7
107	495	1
178	324	5
188	483	5
150	110	4
167	256	2
196	147	3
177	188	7
175	107	5
180	72	6
193	184	6
29	28	5
59	368	8
168	337	2
173	232	1
40	416	2
183	319	5
94	74	5
144	292	3
22	414	3
118	208	4
196	446	9
123	251	4
69	250	3
119	149	4
133	272	7
159	320	3
25	202	8
173	466	6
194	402	5
189	75	2
137	176	1
141	412	8
145	8	4
195	178	2
3	463	4
91	242	6
42	366	6
24	377	7
166	225	3
14	312	7
194	269	1
123	39	1
70	313	1
198	370	2
83	123	0
104	145	4
136	293	2
194	387	3
42	4	7
116	184	9
66	40	8
162	264	1
30	250	9
1	127	5
49	55	1
144	380	8
28	426	6
142	112	4
192	120	8
108	351	8
41	360	5
181	58	2
162	352	1
63	334	8
149	137	5
8	308	0
123	245	4
194	6	2
198	6	7
18	157	3
77	414	1
130	435	7
7	470	5
187	311	8
82	267	3
94	346	0
54	128	3
180	57	4
112	7	1
27	392	8
19	473	6
63	63	4
195	170	5
138	202	9
127	109	8
165	467	9
137	38	3
192	94	1
196	179	7
9	28	8
121	398	2
77	205	7
125	189	3
154	109	6
172	39	0
188	438	8
172	146	6
105	236	9
8	11	3
43	67	3
197	466	2
117	272	7
37	465	2
128	273	2
179	222	6
69	317	5
163	163	9
27	108	6
46	369	9
152	55	9
98	174	1
138	258	3
174	376	1
47	330	0
100	384	1
103	326	3
195	210	3
68	20	4
13	434	0
196	174	7
46	237	0
84	135	5
19	189	8
185	495	6
73	159	0
18	362	2
119	171	3
58	334	7
171	284	5
29	53	4
127	163	6
130	248	9
126	283	2
93	43	2
99	366	8
116	57	2
130	393	8
21	144	9
94	275	2
56	232	8
28	39	8
155	234	6
157	141	0
149	155	1
125	15	5
13	397	7
124	499	0
121	299	0
152	271	1
174	465	0
81	347	6
169	283	4
5	33	1
9	57	0
96	211	2
31	418	1
53	254	7
14	9	0
65	497	6
165	105	4
149	327	9
36	42	3
107	214	6
181	287	0
155	283	6
21	378	3
128	277	4
196	189	1
74	414	8
29	79	5
44	351	9
28	165	8
183	370	5
75	294	5
136	187	5
152	487	0
190	191	8
168	140	0
80	93	3
24	175	8
79	347	5
100	425	2
179	218	6
1	388	8
192	299	8
160	170	7
30	204	4
63	159	3
165	2	8
86	147	5
161	357	5
189	421	8
16	265	5
154	436	1
12	361	4
44	218	8
25	25	3
77	114	1
106	235	8
54	364	2
167	48	6
128	242	6
165	492	5
163	468	7
137	478	8
77	120	2
62	112	1
45	481	6
62	11	9
46	46	9
82	185	3
193	298	9
94	150	1
176	235	6
188	448	3
61	490	8
93	480	3
48	274	2
156	139	4
95	270	8
87	182	5
96	444	8
62	265	1
9	367	9
56	54	7
168	135	5
30	389	7
77	6	3
28	202	2
101	431	5
183	187	5
58	166	3
95	126	5
10	243	8
3	419	2
193	153	3
136	389	3
113	278	0
74	169	7
78	294	9
36	435	4
49	498	2
84	397	0
74	388	0
53	302	8
5	222	9
104	375	1
160	458	8
51	203	1
99	72	0
47	398	4
166	192	0
68	197	5
197	454	2
59	493	3
59	380	7
56	274	4
14	443	4
197	154	0
62	260	9
100	485	8
160	374	7
153	482	3
171	227	4
60	132	7
30	362	5
167	229	5
97	456	9
183	21	6
195	79	1
198	249	1
38	480	0
41	349	5
158	401	8
41	52	1
135	33	9
1	416	1
76	270	2
62	147	4
163	22	2
101	62	4
20	124	1
126	258	3
120	383	3
134	25	2
77	454	4
70	141	6
93	289	5
114	118	5
114	334	3
147	424	2
191	133	7
89	127	4
5	482	8
54	36	6
55	116	1
105	324	7
65	392	5
194	139	5
140	366	2
153	96	1
45	163	3
15	65	1
21	47	9
179	267	9
142	356	6
155	279	4
133	400	8
147	71	7
123	399	4
59	134	3
153	197	1
92	260	6
153	333	2
86	188	3
192	444	7
139	83	9
199	291	8
148	375	4
34	94	3
19	347	5
41	274	6
46	185	9
13	90	5
55	412	4
120	480	0
194	42	3
126	289	8
178	305	0
140	203	6
127	30	8
115	248	9
191	154	6
80	463	9
115	326	0
160	225	2
160	59	2
113	307	9
196	71	9
195	429	7
33	222	0
113	466	8
174	115	2
19	200	3
156	298	2
153	229	9
53	77	6
65	38	6
188	380	3
144	159	4
172	284	3
85	101	4
107	467	8
23	81	3
173	39	8
88	144	6
43	320	8
65	326	0
77	64	9
112	214	1
112	80	5
150	226	5
79	195	4
193	372	2
60	243	9
139	205	8
36	206	9
75	190	6
75	382	8
30	123	1
189	40	1
55	233	8
19	112	4
121	88	2
112	381	0
98	266	6
121	352	4
193	497	7
105	104	4
68	328	1
9	494	4
137	480	1
77	187	0
3	340	1
29	343	3
176	413	1
92	279	8
145	487	6
147	243	5
95	139	4
144	453	8
184	83	0
66	448	7
183	30	5
116	0	7
179	68	7
173	224	4
195	192	1
153	285	9
121	475	9
88	370	9
159	253	5
172	130	0
79	436	1
107	404	1
3	88	3
79	414	4
95	475	4
106	478	5
197	292	3
172	148	8
17	326	3
168	222	3
170	421	8
173	376	3
121	4	4
34	268	2
99	114	3
29	135	2
104	447	7
187	319	7
54	57	3
191	440	2
93	238	6
164	476	8
47	454	3
121	37	3
125	153	8
152	45	1
19	110	2
0	129	1
155	219	9
23	472	0
102	469	6
2	330	8
104	116	9
190	401	7
68	154	8
76	258	5
40	165	9
45	337	2
177	60	2
161	330	1
172	2	1
98	450	9
53	217	8
98	338	9
179	225	6
18	216	3
35	343	8
48	409	8
86	497	9
106	148	5
90	480	5
181	96	7
180	267	9
117	185	4
14	179	7
110	203	6
30	73	6
165	128	1
119	434	5
199	287	8
37	351	3
165	129	1
66	177	6
155	315	1
15	329	6
146	10	6
78	221	9
96	467	3
166	255	5
120	439	2
31	400	0
66	85	2
47	229	3
124	167	1
104	356	2
145	231	8
17	35	4
140	254	3
162	96	2
179	166	4
105	215	4
132	89	4
24	489	0
121	300	8
140	393	3
117	237	1
103	464	8
82	415	3
67	69	1
191	106	3
103	127	9
21	381	9
32	115	1
108	212	2
116	60	4
54	6	2
107	423	9
8	297	9
179	93	4
60	212	1
109	493	6
122	21	8
93	224	4
61	494	9
24	483	2
111	435	4
17	402	9
37	78	9
70	34	9
191	425	6
135	105	2
63	310	2
178	189	6
165	48	6
111	477	3
149	48	0
132	33	1
109	257	5
133	388	1
105	310	2
108	164	0
60	33	9
182	57	8
112	54	9
188	483	6
107	387	4
12	183	8
44	62	5
175	487	1
169	323	9
81	81	6
158	101	0
92	302	6
146	378	3
172	384	3
44	148	9
165	232	4
56	178	5
91	386	8
146	434	7
16	348	4
118	6	5
108	176	0
12	489	0
178	461	4
22	168	1
143	176	5
97	324	9
126	358	6
119	309	2
154	298	8
170	26	9
105	211	2
172	321	6
8	107	5
51	168	7
175	455	2
108	316	7
55	350	2
56	422	0
140	10	3
97	427	4
46	178	3
117	143	4
112	224	4
138	59	8
139	196	6
43	145	0
129	352	8
23	64	6
166	269	9
112	453	7
28	318	3
110	232	8
32	205	9
29	414	5
111	1	4
151	49	0
149	177	8
180	325	5
99	471	7
78	65	2
184	15	4
114	254	6
178	144	7
53	269	9
18	320	3
172	214	8
172	421	5
28	366	1
131	454	8
15	368	8
87	356	6
193	315	8
162	167	8
148	23	4
132	37	1
197	13	0
161	112	5
66	454	2
33	406	5
110	429	3
94	495	9
188	437	3
157	232	1
53	289	1
21	239	2
80	121	2
17	443	6
76	469	0
25	392	0
134	280	6
19	197	4
135	336	8
120	303	2
177	404	6
111	434	4
119	107	9
64	470	2
59	354	0
9	311	7
17	162	6
123	107	5
110	206	7
194	47	9
127	430	3
13	193	5
18	224	5
128	373	4
193	268	3
101	346	7
70	152	7
68	364	7
159	426	7
107	393	1
142	488	2
185	179	4
78	311	1
124	447	9
8	291	7
174	43	2
28	308	2
192	261	1
47	320	8
144	122	5
54	405	9
41	103	8
152	340	2
191	14	3
122	75	3
92	496	0
180	224	3
55	332	2
55	114	2
101	138	9
154	267	6
165	22	0
195	226	7
94	190	8
195	255	5
34	140	3
57	283	5
166	360	5
42	332	6
36	229	6
182	453	0
0	473	1
28	350	0
187	236	8
196	204	5
37	164	9
72	462	0
117	193	5
199	457	8
174	168	7
14	388	7
109	421	0
1	108	5
115	159	9
163	69	3
72	219	2
29	437	0
12	340	1
137	346	9
121	156	9
46	400	8
153	95	8
188	1	3
0	393	1
59	297	2
57	402	6
9	129	1
127	345	2
107	478	1
57	311	6
39	36	7
38	374	1
149	65	0
198	197	9
185	24	2
131	289	1
189	281	9
102	391	0
152	72	5
120	123	2
111	305	9
169	332	8
48	74	6
138	275	9
51	102	5
52	212	7
199	100	4
61	132	6
186	275	5
199	238	9
139	407	3
167	25	6
56	457	4
29	225	3
100	499	6
149	54	7
66	296	6
161	42	5
107	198	2
113	210	7
123	384	4
45	346	1
171	215	3
23	230	3
185	94	4
130	2	1
158	188	8
178	444	0
192	157	1
101	322	3
28	305	7
0	425	1
198	178	5
135	424	9
74	29	6
169	395	2
118	294	0
126	407	3
34	235	1
121	341	7
57	185	3
93	343	6
154	241	8
137	306	7
80	266	0
57	325	9
198	181	2
160	442	0
4	398	5
42	411	9
16	483	7
50	42	8
37	260	4
144	25	0
39	366	7
180	270	7
82	407	7
59	222	5
91	419	3
53	89	6
171	108	6
177	482	3
185	71	2
102	382	5
184	377	9
173	270	0
106	39	8
121	174	8
146	96	6
112	358	6
167	46	9
72	235	6
113	456	5
47	49	7
120	367	7
48	200	7
169	432	8
106	464	0
165	122	0
156	155	2
4	441	7
50	420	3
62	35	0
78	330	6
4	270	1
168	22	5
137	332	5
187	142	2
144	395	0
86	338	6
76	71	5
5	52	3
36	241	9
42	269	4
100	103	6
151	229	5
43	395	4
181	373	8
34	175	4
157	51	6
110	290	9
103	111	1
159	68	7
132	26	4
122	262	7
163	52	8
64	308	3
99	87	3
192	481	3
52	452	0
77	216	7
139	235	9
43	6	7
2	470	9
66	127	4
141	240	2
9	381	9
138	126	6
123	371	3
183	429	1
184	68	3
66	401	4
113	272	1
195	190	1
51	145	0
134	283	7
179	179	3
3	289	0
60	443	9
81	335	6
148	167	7
105	475	0
12	115	0
130	31	5
152	328	9
48	180	7
156	120	8
59	408	8
148	224	9
187	393	0
20	199	6
63	61	3
186	341	4
86	287	4
64	92	1
49	122	5
46	447	2
191	490	4
39	5	7
21	26	2
136	469	3
192	32	8
41	77	7
197	36	2
69	26	6
106	466	2
14	54	1
88	199	8
164	40	6
115	406	1
196	175	7
194	271	3
173	62	4
141	432	1
131	78	8
164	9	5
10	1	8
167	191	5
120	303	1
36	268	8
102	398	6
71	72	5
5	138	0
122	157	8
60	147	6
66	76	1
18	339	5
147	230	4
93	104	3
74	487	1
166	486	1
110	493	1
164	12	0
17	451	5
186	406	9
39	54	4
43	303	5
31	42	6
90	8	5
87	1	0
173	297	9
133	419	1
129	277	9
12	412	5
60	151	8
103	254	8
110	395	8
47	364	1
27	151	6
21	486	9
42	419	1
179	45	7
164	358	1
174	47	1
26	190	0
92	86	0
147	194	6
179	342	3
182	282	0
123	403	5
71	269	2
147	272	1
196	264	3
115	16	7
185	284	0
48	453	2
30	64	5
89	250	5
79	65	0
161	331	5
144	376	2
28	431	4
108	425	4
39	332	7
119	412	1
98	87	5
24	485	5
178	112	9
178	296	0
137	476	4
93	270	3
139	483	8
141	313	0
192	283	7
100	95	9
79	460	1
81	10	8
122	498	0
88	299	6
145	377	3
183	120	7
162	191	2
12	455	3
143	45	3
81	358	1
82	471	6
78	337	8
55	233	1
140	170	4
68	2	3
122	344	6
36	81	6
159	175	6
45	270	6
182	222	4
188	72	5
153	399	0
168	460	8
67	64	0
22	116	8
181	414	0
16	326	9
194	82	6
58	23	1
83	381	9
164	356	8
75	64	1
18	338	4
113	165	9
81	232	7
100	447	8
190	270	7
132	335	7
77	334	3
28	483	2
108	341	2
143	246	5
158	114	5
9	115	6
132	257	9
36	386	8
0	229	3
29	330	2
168	435	7
116	57	8
134	52	9
83	406	1
185	409	6
135	66	0
55	287	6
44	306	6
104	449	3
169	306	9
106	275	8
145	486	0
153	9	6
11	397	8
61	163	3
107	360	1
179	190	7
147	221	0
172	134	6
16	184	6
135	444	4
16	432	5
137	162	5
34	57	8
110	178	5
156	361	3
189	52	5
9	77	1
132	450	8
18	49	9
75	22	3
85	286	6
4	138	2
59	302	2
153	322	6
40	116	0
119	107	9
17	256	4
119	56	8
72	494	3
85	356	8
60	213	5
62	184	1
94	421	6
96	170	4
64	86	6
25	457	8
146	154	1
5	291	7
97	489	9
188	479	1
115	213	4
18	184	7
83	115	9
100	350	6
19	249	9
5	119	9
43	426	7
161	296	2
165	130	5
140	480	5
109	343	4
44	419	7
199	415	6
1	215	2
155	455	8
136	260	6
192	208	1
127	476	8
44	166	5
156	485	1
56	56	0
139	488	6
24	112	2
187	160	6
129	119	0
197	345	4
85	459	3
28	467	3
24	224	5
177	420	8
109	270	9
28	407	2
176	484	4
72	199	5
112	472	0
17	71	5
166	226	7
171	78	9
58	412	3
189	3	4
4	210	6
2	480	7
56	339	5
112	171	0
98	55	2
47	87	8
113	371	9
49	76	4
24	428	3
32	378	4
110	112	1
106	313	4
74	190	1
89	31	7
36	413	2
129	199	3
187	322	5
16	33	1
72	440	7
123	307	8
181	394	0
34	320	7
16	394	5
158	94	3
5	114	5
102	271	4
78	190	6
101	264	9
175	128	0
6	181	1
180	486	9
18	138	9
195	330	7
137	219	7
151	226	2
112	143	7
116	230	4
132	224	1
29	21	0
36	337	8
28	324	1
35	112	9
63	104	5
121	315	7
163	292	1
193	247	2
31	293	4
177	61	0
34	110	5
134	59	2
135	227	5
50	248	9
9	294	8
176	183	3
189	344	9
163	284	0
162	108	5
7	86	5
189	384	1
1	292	6
133	191	7
183	225	6
128	451	1
197	211	0
49	404	7
62	167	3
117	402	7
81	104	0
121	329	2
35	371	1
153	52	2
117	442	6
177	48	5
54	175	0
155	312	2
169	373	8
116	291	7
66	263	3
140	57	5
69	269	1
40	304	7
18	339	5
196	470	0
4	125	6
15	459	6
5	33	7
9	134	2
198	224	9
103	322	7
57	184	5
87	143	5
51	279	9
17	209	5
176	199	0
160	477	3
27	474	6
12	359	5
61	90	6
192	104	7
36	440	6
123	167	5
52	321	9
78	304	6
165	345	1
138	342	8
124	50	2
85	61	7
67	53	9
81	257	0
43	495	0
105	423	2
108	5	2
96	153	8
18	34	5
65	248	3
77	484	0
57	36	1
194	333	7
95	241	1
7	3	3
37	22	2
118	379	5
106	173	8
116	35	4
82	240	3
131	10	8
114	469	9
169	174	1
151	152	4
177	275	5
19	80	2
126	202	2
16	217	8
47	328	6
163	23	5
120	80	7
136	485	6
115	54	2
5	409	5
87	466	6
162	229	1
100	450	7
139	233	7
78	337	1
29	15	1
57	365	4
101	295	1
198	87	3
